id,session,datetime,value
3175,19,2025-09-17 16:20:40.096013,t
3176,19,2025-09-17 16:20:41.168111,f
3177,19,2025-09-17 16:20:46.545142,t
3178,19,2025-09-17 16:20:47.610986,f
3179,19,2025-09-17 16:20:51.408468,t
3180,19,2025-09-17 16:20:52.487364,f
3181,19,2025-09-17 16:20:56.060004,t
3182,19,2025-09-17 16:20:57.12743,f
3183,19,2025-09-17 16:21:00.506688,t
3184,19,2025-09-17 16:21:01.680572,f
3185,19,2025-09-17 16:21:04.940183,t
3186,19,2025-09-17 16:21:06.092622,f
3187,19,2025-09-17 16:21:09.868396,t
3188,19,2025-09-17 16:21:11.051405,f
3189,19,2025-09-17 16:21:15.419961,t
3190,19,2025-09-17 16:21:16.57199,f
3191,19,2025-09-17 16:21:19.83529,t
3192,19,2025-09-17 16:21:20.99631,f
3193,19,2025-09-17 16:21:25.091998,t
3194,19,2025-09-17 16:21:26.166851,f
3195,19,2025-09-17 16:21:29.664121,t
3196,19,2025-09-17 16:21:30.739295,f
3197,19,2025-09-17 16:21:36.216809,t
3198,19,2025-09-17 16:21:37.375873,f
3199,19,2025-09-17 16:21:42.269269,t
3200,19,2025-09-17 16:21:43.314518,f
3201,19,2025-09-17 16:21:46.594023,t
3202,19,2025-09-17 16:21:47.764183,f
3203,19,2025-09-17 16:21:52.944378,t
3204,19,2025-09-17 16:21:54.13188,f
3205,19,2025-09-17 16:21:57.654658,t
3206,19,2025-09-17 16:21:58.74806,f
3207,19,2025-09-17 16:22:02.131826,t
3208,19,2025-09-17 16:22:03.203672,f
3209,19,2025-09-17 16:22:06.480228,t
3210,19,2025-09-17 16:22:07.643682,f
3211,19,2025-09-17 16:22:11.916386,t
3212,19,2025-09-17 16:22:12.967467,f
3213,19,2025-09-17 16:22:16.653809,t
3214,19,2025-09-17 16:22:17.845929,f
3215,19,2025-09-17 16:22:21.614427,t
3216,19,2025-09-17 16:22:22.68852,f
3217,19,2025-09-17 16:22:26.17966,t
3218,19,2025-09-17 16:22:27.265388,f
3219,19,2025-09-17 16:22:30.643126,t
3220,19,2025-09-17 16:22:31.725573,f
3221,19,2025-09-17 16:22:34.994065,t
3222,19,2025-09-17 16:22:36.185414,f
3223,19,2025-09-17 16:22:42.686177,t
3224,19,2025-09-17 16:22:43.768738,f
3225,19,2025-09-17 16:22:48.290238,t
3226,19,2025-09-17 16:22:49.378747,f
3227,19,2025-09-17 16:22:52.761838,t
3228,19,2025-09-17 16:22:53.862465,f
3229,19,2025-09-17 16:23:07.361505,t
3230,19,2025-09-17 16:23:08.442936,f
3231,19,2025-09-17 16:23:11.717864,t
3232,19,2025-09-17 16:23:12.792465,f
3233,19,2025-09-17 16:23:17.56799,t
3234,19,2025-09-17 16:23:18.626224,f
3235,19,2025-09-17 16:23:22.304525,t
3236,19,2025-09-17 16:23:23.369795,f
3237,19,2025-09-17 16:23:26.877606,t
3238,19,2025-09-17 16:23:27.967606,f
3239,19,2025-09-17 16:23:31.257636,t
3240,19,2025-09-17 16:23:32.322979,f
3241,19,2025-09-17 16:23:39.129653,t
3242,19,2025-09-17 16:23:40.207533,f
3243,19,2025-09-17 16:23:43.701688,t
3244,19,2025-09-17 16:23:44.786803,f
3245,19,2025-09-17 16:23:48.170403,t
3246,19,2025-09-17 16:23:49.335414,f
3247,19,2025-09-17 16:23:53.012301,t
3248,19,2025-09-17 16:23:54.087236,f
3249,19,2025-09-17 16:23:57.363288,t
3250,19,2025-09-17 16:23:58.456603,f
3251,19,2025-09-17 16:24:01.76039,t
3252,19,2025-09-17 16:24:02.831499,f
3253,19,2025-09-17 16:24:07.892063,t
3254,19,2025-09-17 16:24:09.054261,f
3255,19,2025-09-17 16:24:13.438818,t
3256,19,2025-09-17 16:24:14.543349,f
3257,19,2025-09-17 16:24:17.775867,t
3258,19,2025-09-17 16:24:18.865161,f
3259,19,2025-09-17 16:24:25.56453,t
3260,19,2025-09-17 16:24:26.72398,f
3261,19,2025-09-17 16:24:30.199534,t
3262,19,2025-09-17 16:24:31.271692,f
3263,19,2025-09-17 16:24:34.851498,t
3264,19,2025-09-17 16:24:35.926513,f
3265,19,2025-09-17 16:24:40.007844,t
3266,19,2025-09-17 16:24:41.071892,f
3267,19,2025-09-17 16:24:44.560272,t
3268,19,2025-09-17 16:24:45.627899,f
3269,19,2025-09-17 16:24:50.311966,t
3270,19,2025-09-17 16:24:51.480111,f
3271,19,2025-09-17 16:24:55.264261,t
3272,19,2025-09-17 16:24:56.333625,f
3273,19,2025-09-17 16:25:00.639092,t
3274,19,2025-09-17 16:25:01.703943,f
3275,19,2025-09-17 16:25:05.585293,t
3276,19,2025-09-17 16:25:06.6522,f
3277,19,2025-09-17 16:25:09.939501,t
3278,19,2025-09-17 16:25:11.147595,f
3279,19,2025-09-17 16:25:15.131526,t
3280,19,2025-09-17 16:25:16.235378,f
3281,19,2025-09-17 16:25:22.727875,t
3282,19,2025-09-17 16:25:23.812216,f
3283,19,2025-09-17 16:25:27.611849,t
3284,19,2025-09-17 16:25:28.68047,f
3285,19,2025-09-17 16:25:31.956624,t
3286,19,2025-09-17 16:25:33.120207,f
3287,19,2025-09-17 16:25:36.907892,t
3288,19,2025-09-17 16:25:37.986742,f
3289,19,2025-09-17 16:25:41.476366,t
3290,19,2025-09-17 16:25:42.548272,f
3291,19,2025-09-17 16:25:46.012919,t
3292,19,2025-09-17 16:25:47.084487,f
3293,19,2025-09-17 16:25:50.755835,t
3294,19,2025-09-17 16:25:51.824231,f
3295,19,2025-09-17 16:25:56.211368,t
3296,19,2025-09-17 16:25:57.284876,f
3297,19,2025-09-17 16:26:00.496111,t
3298,19,2025-09-17 16:26:01.551852,f
3299,19,2025-09-17 16:26:04.947587,t
3300,19,2025-09-17 16:26:06.035561,f
3301,19,2025-09-17 16:26:09.625634,t
3302,19,2025-09-17 16:26:10.736638,f
3303,19,2025-09-17 16:26:15.024263,t
3304,19,2025-09-17 16:26:16.232145,f
3305,19,2025-09-17 16:26:19.448641,t
3306,19,2025-09-17 16:26:20.534663,f
3307,19,2025-09-17 16:26:24.540883,t
3308,19,2025-09-17 16:26:25.620613,f
3309,19,2025-09-17 16:26:30.396428,t
3310,19,2025-09-17 16:26:31.47978,f
3311,19,2025-09-17 16:26:35.467923,t
3312,19,2025-09-17 16:26:36.548024,f
3313,19,2025-09-17 16:26:40.131683,t
3314,19,2025-09-17 16:26:41.307805,f
3315,19,2025-09-17 16:26:44.895412,t
3316,19,2025-09-17 16:26:45.967506,f
3317,19,2025-09-17 16:26:49.451624,t
3318,19,2025-09-17 16:26:50.648246,f
3319,19,2025-09-17 16:26:53.93115,t
3320,19,2025-09-17 16:26:55.111427,f
3321,19,2025-09-17 16:26:58.499254,t
3322,19,2025-09-17 16:26:59.663155,f
3323,19,2025-09-17 16:27:04.651724,t
3324,19,2025-09-17 16:27:05.754463,f
3325,19,2025-09-17 16:27:09.984413,t
3326,19,2025-09-17 16:27:11.055414,f
3327,19,2025-09-17 16:27:15.551979,t
3328,19,2025-09-17 16:27:16.655366,f
3329,19,2025-09-17 16:27:19.837103,t
3330,19,2025-09-17 16:27:20.999492,f
3331,19,2025-09-17 16:27:25.57904,t
3332,19,2025-09-17 16:27:26.767603,f
3333,19,2025-09-17 16:27:31.102805,t
3334,19,2025-09-17 16:27:32.098525,f
3335,19,2025-09-17 16:27:35.979922,t
3336,19,2025-09-17 16:27:37.059382,f
3337,19,2025-09-17 16:27:41.748663,t
3338,19,2025-09-17 16:27:42.916062,f
3339,19,2025-09-17 16:27:47.687694,t
3340,19,2025-09-17 16:27:48.867887,f
3341,19,2025-09-17 16:27:52.655973,t
3342,19,2025-09-17 16:27:53.723898,f
3343,19,2025-09-17 16:27:57.503413,t
3344,19,2025-09-17 16:27:58.571915,f
3345,19,2025-09-17 16:28:02.051437,t
3346,19,2025-09-17 16:28:03.128044,f
3347,19,2025-09-17 16:28:06.587899,t
3348,19,2025-09-17 16:28:07.687957,f
3349,19,2025-09-17 16:28:11.067674,t
3350,19,2025-09-17 16:28:12.13619,f
3351,19,2025-09-17 16:28:18.247306,t
3352,19,2025-09-17 16:28:19.334124,f
3353,19,2025-09-17 16:28:22.709992,t
3354,19,2025-09-17 16:28:23.776536,f
3355,19,2025-09-17 16:28:27.168917,t
3356,19,2025-09-17 16:28:28.24799,f
3357,19,2025-09-17 16:28:33.212009,t
3358,19,2025-09-17 16:28:34.377681,f
3359,19,2025-09-17 16:28:38.079173,t
3360,19,2025-09-17 16:28:39.15484,f
3361,19,2025-09-17 16:28:42.435097,t
3362,19,2025-09-17 16:28:43.514514,f
3363,19,2025-09-17 16:28:47.808273,t
3364,19,2025-09-17 16:28:48.978808,f
3365,19,2025-09-17 16:28:53.658857,t
3366,19,2025-09-17 16:28:54.81757,f
3367,19,2025-09-17 16:28:59.005987,t
3368,19,2025-09-17 16:29:00.102479,f
3369,19,2025-09-17 16:29:03.498007,t
3370,19,2025-09-17 16:29:04.689612,f
3371,19,2025-09-17 16:29:09.381161,t
3372,19,2025-09-17 16:29:10.469463,f
3373,19,2025-09-17 16:29:13.735291,t
3374,19,2025-09-17 16:29:14.898901,f
3375,19,2025-09-17 16:29:18.275757,t
3376,19,2025-09-17 16:29:19.357796,f
3377,19,2025-09-17 16:29:22.833045,t
3378,19,2025-09-17 16:29:24.051952,f
3379,19,2025-09-17 16:29:27.337759,t
3380,19,2025-09-17 16:29:28.419015,f
3381,19,2025-09-17 16:29:33.498101,t
3382,19,2025-09-17 16:29:34.554781,f
3383,19,2025-09-17 16:29:38.254919,t
3384,19,2025-09-17 16:29:39.351089,f
3385,19,2025-09-17 16:29:42.606965,t
3386,19,2025-09-17 16:29:43.776398,f
3387,19,2025-09-17 16:29:47.756492,t
3388,19,2025-09-17 16:29:48.86006,f
3389,19,2025-09-17 16:29:52.430827,t
3390,19,2025-09-17 16:29:53.499569,f
3391,19,2025-09-17 16:29:57.5718,t
3392,19,2025-09-17 16:29:58.743317,f
3393,19,2025-09-17 16:30:02.42344,t
3394,19,2025-09-17 16:30:03.487769,f
3395,19,2025-09-17 16:30:08.363803,t
3396,19,2025-09-17 16:30:09.432035,f
3397,19,2025-09-17 16:30:15.612179,t
3398,19,2025-09-17 16:30:16.732179,f
3399,19,2025-09-17 16:30:21.207811,t
3400,19,2025-09-17 16:30:22.291387,f
3401,19,2025-09-17 16:30:25.687916,t
3402,19,2025-09-17 16:30:26.776282,f
3403,19,2025-09-17 16:30:30.864019,t
3404,19,2025-09-17 16:30:32.05197,f
3405,19,2025-09-17 16:30:35.51634,t
3406,19,2025-09-17 16:30:36.603847,f
3407,19,2025-09-17 16:30:40.279502,t
3408,19,2025-09-17 16:30:41.350593,f
3409,19,2025-09-17 16:30:44.915769,t
3410,19,2025-09-17 16:30:46.004476,f
3411,19,2025-09-17 16:30:53.023166,t
3412,19,2025-09-17 16:30:54.095536,f
3413,19,2025-09-17 16:30:57.368119,t
3414,19,2025-09-17 16:30:58.464117,f
3415,19,2025-09-17 16:31:02.039552,t
3416,19,2025-09-17 16:31:03.104948,f
3417,19,2025-09-17 16:31:06.696026,t
3418,19,2025-09-17 16:31:07.785191,f
3419,19,2025-09-17 16:31:12.372339,t
3420,19,2025-09-17 16:31:13.43553,f
3421,19,2025-09-17 16:31:19.052333,t
3422,19,2025-09-17 16:31:20.036883,f
3423,19,2025-09-17 16:31:24.219827,t
3424,19,2025-09-17 16:31:25.294805,f
3425,19,2025-09-17 16:31:28.767616,t
3426,19,2025-09-17 16:31:29.876278,f
3427,19,2025-09-17 16:31:34.153511,t
3428,19,2025-09-17 16:31:35.227993,f
3429,19,2025-09-17 16:31:40.523485,t
3430,19,2025-09-17 16:31:41.588214,f
3431,19,2025-09-17 16:31:46.877407,t
3432,19,2025-09-17 16:31:47.959696,f
3433,19,2025-09-17 16:31:51.519145,t
3434,19,2025-09-17 16:31:52.49104,f
3435,19,2025-09-17 16:31:57.271602,t
3436,19,2025-09-17 16:31:58.435906,f
3437,19,2025-09-17 16:32:01.803718,t
3438,19,2025-09-17 16:32:02.960539,f
3439,19,2025-09-17 16:32:07.447191,t
3440,19,2025-09-17 16:32:08.511922,f
3441,19,2025-09-17 16:32:12.971919,t
3442,19,2025-09-17 16:32:14.060396,f
3443,19,2025-09-17 16:32:17.339834,t
3444,19,2025-09-17 16:32:18.407715,f
3445,19,2025-09-17 16:32:21.787949,t
3446,19,2025-09-17 16:32:22.874316,f
3447,19,2025-09-17 16:32:27.187479,t
3448,19,2025-09-17 16:32:28.274748,f
3449,19,2025-09-17 16:32:32.264117,t
3450,19,2025-09-17 16:32:33.324186,f
3451,19,2025-09-17 16:32:37.426653,t
3452,19,2025-09-17 16:32:38.507993,f
3453,19,2025-09-17 16:32:45.091259,t
3454,19,2025-09-17 16:32:46.160913,f
3455,19,2025-09-17 16:32:49.539983,t
3456,19,2025-09-17 16:32:50.611655,f
3457,19,2025-09-17 16:32:53.907371,t
3458,19,2025-09-17 16:32:55.079946,f
3459,19,2025-09-17 16:32:59.175432,t
3460,19,2025-09-17 16:33:00.235913,f
3461,19,2025-09-17 16:33:03.812189,t
3462,19,2025-09-17 16:33:04.903973,f
3463,19,2025-09-17 16:33:09.988222,t
3464,19,2025-09-17 16:33:11.15209,f
3465,19,2025-09-17 16:33:14.522583,t
3466,19,2025-09-17 16:33:15.591502,f
3467,19,2025-09-17 16:33:21.167523,t
3468,19,2025-09-17 16:33:22.351163,f
3469,19,2025-09-17 16:33:25.719371,t
3470,19,2025-09-17 16:33:26.799982,f
3471,19,2025-09-17 16:33:30.303155,t
3472,19,2025-09-17 16:33:31.388267,f
3473,20,2025-09-17 16:33:51.903565,t
3474,20,2025-09-17 16:33:53.099448,f
3475,20,2025-09-17 16:33:56.388019,t
3476,20,2025-09-17 16:33:57.460015,f
3477,20,2025-09-17 16:34:02.15632,t
3478,20,2025-09-17 16:34:03.350594,f
3479,20,2025-09-17 16:34:07.034771,t
3480,20,2025-09-17 16:34:08.213744,f
3481,20,2025-09-17 16:34:11.482996,t
3482,20,2025-09-17 16:34:12.547535,f
3483,20,2025-09-17 16:34:16.327669,t
3484,20,2025-09-17 16:34:17.411823,f
3485,20,2025-09-17 16:34:22.715135,t
3486,20,2025-09-17 16:34:23.794565,f
3487,20,2025-09-17 16:34:27.383922,t
3488,20,2025-09-17 16:34:28.450568,f
3489,20,2025-09-17 16:34:34.027584,t
3490,20,2025-09-17 16:34:35.115865,f
3491,20,2025-09-17 16:34:38.388017,t
3492,20,2025-09-17 16:34:39.463602,f
3493,20,2025-09-17 16:34:43.535562,t
3494,20,2025-09-17 16:34:44.599236,f
3495,20,2025-09-17 16:34:48.679159,t
3496,20,2025-09-17 16:34:49.76407,f
3497,20,2025-09-17 16:34:55.864778,t
3498,20,2025-09-17 16:34:57.037546,f
3499,20,2025-09-17 16:35:00.423663,t
3500,20,2025-09-17 16:35:01.524322,f
3501,20,2025-09-17 16:35:06.315068,t
3502,20,2025-09-17 16:35:07.386864,f
3503,20,2025-09-17 16:35:10.663764,t
3504,20,2025-09-17 16:35:11.876246,f
3505,20,2025-09-17 16:35:16.447972,t
3506,20,2025-09-17 16:35:17.561073,f
3507,20,2025-09-17 16:35:21.054913,t
3508,20,2025-09-17 16:35:22.132879,f
3509,20,2025-09-17 16:35:25.724803,t
3510,20,2025-09-17 16:35:26.918991,f
3511,20,2025-09-17 16:35:30.388234,t
3512,20,2025-09-17 16:35:31.551935,f
3513,20,2025-09-17 16:35:35.852247,t
3514,20,2025-09-17 16:35:36.919979,f
3515,20,2025-09-17 16:35:47.899886,t
3516,20,2025-09-17 16:35:48.984327,f
3517,20,2025-09-17 16:35:53.275801,t
3518,20,2025-09-17 16:35:54.479763,f
3519,20,2025-09-17 16:35:57.656239,t
3520,20,2025-09-17 16:35:58.840146,f
3521,20,2025-09-17 16:36:04.511813,t
3522,20,2025-09-17 16:36:05.574192,f
3523,20,2025-09-17 16:36:10.548351,t
3524,20,2025-09-17 16:36:11.726776,f
3525,20,2025-09-17 16:36:15.115931,t
3526,20,2025-09-17 16:36:16.180173,f
3527,20,2025-09-17 16:36:20.172295,t
3528,20,2025-09-17 16:36:21.244029,f
3529,20,2025-09-17 16:36:35.251218,t
3530,20,2025-09-17 16:36:36.348288,f
3531,20,2025-09-17 16:36:41.132177,t
3532,20,2025-09-17 16:36:42.217021,f
3533,20,2025-09-17 16:36:45.499939,t
3534,20,2025-09-17 16:36:46.700126,f
3535,20,2025-09-17 16:37:04.496519,t
3536,20,2025-09-17 16:37:05.68321,f
3537,20,2025-09-17 16:37:10.961304,t
3538,20,2025-09-17 16:37:12.044021,f
3539,20,2025-09-17 16:37:16.119673,t
3540,20,2025-09-17 16:37:17.296785,f
3541,20,2025-09-17 16:37:20.903571,t
3542,20,2025-09-17 16:37:21.970999,f
3543,20,2025-09-17 16:37:25.234825,t
3544,20,2025-09-17 16:37:26.395892,f
3545,20,2025-09-17 16:37:30.075615,t
3546,20,2025-09-17 16:37:31.156121,f
3547,20,2025-09-17 16:37:34.448061,t
3548,20,2025-09-17 16:37:35.523592,f
3549,20,2025-09-17 16:37:39.09122,t
3550,20,2025-09-17 16:37:40.248619,f
3551,20,2025-09-17 16:37:45.235036,t
3552,20,2025-09-17 16:37:46.31278,f
3553,20,2025-09-17 16:37:49.634227,t
3554,20,2025-09-17 16:37:51.724469,f
3555,20,2025-09-17 16:37:54.200658,t
3556,20,2025-09-17 16:37:55.270326,f
3557,20,2025-09-17 16:37:59.055668,t
3558,20,2025-09-17 16:38:00.259444,f
3559,20,2025-09-17 16:38:03.941521,t
3560,20,2025-09-17 16:38:05.008621,f
3561,20,2025-09-17 16:38:08.488224,t
3562,20,2025-09-17 16:38:09.664682,f
3563,20,2025-09-17 16:38:14.142294,t
3564,20,2025-09-17 16:38:15.233785,f
3565,20,2025-09-17 16:38:22.819713,t
3566,20,2025-09-17 16:38:23.877987,f
3567,20,2025-09-17 16:38:27.663192,t
3568,20,2025-09-17 16:38:28.744396,f
3569,20,2025-09-17 16:38:32.847464,t
3570,20,2025-09-17 16:38:33.930411,f
3571,20,2025-09-17 16:38:57.641663,t
3572,20,2025-09-17 16:38:58.69878,f
3573,20,2025-09-17 16:39:02.875021,t
3574,20,2025-09-17 16:39:04.049114,f
3575,20,2025-09-17 16:39:09.340623,t
3576,20,2025-09-17 16:39:10.431592,f
3577,20,2025-09-17 16:39:14.522798,t
3578,20,2025-09-17 16:39:15.710822,f
3579,20,2025-09-17 16:39:19.892406,t
3580,20,2025-09-17 16:39:21.060811,f
3581,20,2025-09-17 16:39:24.351895,t
3582,20,2025-09-17 16:39:25.433659,f
3583,20,2025-09-17 16:39:28.692535,t
3584,20,2025-09-17 16:39:29.868355,f
3585,20,2025-09-17 16:39:44.673825,t
3586,20,2025-09-17 16:39:45.769064,f
3587,20,2025-09-17 16:39:50.954156,t
3588,20,2025-09-17 16:39:52.024895,f
3589,20,2025-09-17 16:39:55.387886,t
3590,20,2025-09-17 16:39:56.548734,f
3591,20,2025-09-17 16:40:00.625637,t
3592,20,2025-09-17 16:40:01.704825,f
3593,20,2025-09-17 16:40:07.993862,t
3594,20,2025-09-17 16:40:09.166084,f
3595,20,2025-09-17 16:40:15.661645,t
3596,20,2025-09-17 16:40:16.744089,f
3597,20,2025-09-17 16:40:20.123622,t
3598,20,2025-09-17 16:40:21.18853,f
3599,20,2025-09-17 16:40:25.871739,t
3600,20,2025-09-17 16:40:27.051175,f
3601,20,2025-09-17 16:40:31.192018,t
3602,20,2025-09-17 16:40:32.077218,f
3603,20,2025-09-17 16:40:38.193995,t
3604,20,2025-09-17 16:40:39.281973,f
3605,20,2025-09-17 16:40:42.759939,t
3606,20,2025-09-17 16:40:43.955955,f
3607,20,2025-09-17 16:40:47.240855,t
3608,20,2025-09-17 16:40:48.415918,f
3609,20,2025-09-17 16:40:52.088483,t
3610,20,2025-09-17 16:40:53.263939,f
3611,20,2025-09-17 16:40:56.545332,t
3612,20,2025-09-17 16:40:57.636299,f
3613,20,2025-09-17 16:41:00.983547,t
3614,20,2025-09-17 16:41:02.071722,f
3615,20,2025-09-17 16:41:05.636137,t
3616,20,2025-09-17 16:41:06.809599,f
3617,20,2025-09-17 16:41:16.611714,t
3618,20,2025-09-17 16:41:17.702947,f
3619,20,2025-09-17 16:41:21.015119,t
3620,20,2025-09-17 16:41:22.090414,f
3621,20,2025-09-17 16:41:25.567615,t
3622,20,2025-09-17 16:41:26.632594,f
3623,20,2025-09-17 16:41:30.025408,t
3624,20,2025-09-17 16:41:31.124262,f
3625,20,2025-09-17 16:41:35.19992,t
3626,20,2025-09-17 16:41:36.416025,f
3627,20,2025-09-17 16:41:40.095306,t
3628,20,2025-09-17 16:41:41.251997,f
3629,20,2025-09-17 16:41:46.62406,t
3630,20,2025-09-17 16:41:47.816556,f
3631,20,2025-09-17 16:41:51.838361,t
3632,20,2025-09-17 16:41:53.005006,f
3633,20,2025-09-17 16:41:56.288192,t
3634,20,2025-09-17 16:41:57.414365,f
3635,20,2025-09-17 16:42:01.205159,t
3636,20,2025-09-17 16:42:02.297792,f
3637,20,2025-09-17 16:42:05.792562,t
3638,20,2025-09-17 16:42:06.876861,f
3639,20,2025-09-17 16:42:12.557923,t
3640,20,2025-09-17 16:42:13.640467,f
3641,20,2025-09-17 16:42:18.632499,t
3642,20,2025-09-17 16:42:19.731399,f
3643,20,2025-09-17 16:42:24.406802,t
3644,20,2025-09-17 16:42:25.580776,f
3645,20,2025-09-17 16:42:28.870749,t
3646,20,2025-09-17 16:42:29.941352,f
3647,20,2025-09-17 16:42:33.41691,t
3648,20,2025-09-17 16:42:34.492533,f
3649,20,2025-09-17 16:42:38.278033,t
3650,20,2025-09-17 16:42:39.369739,f
3651,20,2025-09-17 16:42:43.133978,t
3652,20,2025-09-17 16:42:44.304538,f
3653,20,2025-09-17 16:42:49.288964,t
3654,20,2025-09-17 16:42:50.498192,f
3655,20,2025-09-17 16:42:53.781015,t
3656,20,2025-09-17 16:42:54.850139,f
3657,20,2025-09-17 16:42:59.441265,t
3658,20,2025-09-17 16:43:00.631206,f
3659,20,2025-09-17 16:43:03.919809,t
3660,20,2025-09-17 16:43:05.005995,f
3661,20,2025-09-17 16:43:08.590116,t
3662,20,2025-09-17 16:43:09.685953,f
3663,20,2025-09-17 16:43:13.085587,t
3664,20,2025-09-17 16:43:14.174485,f
3665,20,2025-09-17 16:43:17.528138,t
3666,20,2025-09-17 16:43:18.609218,f
3667,20,2025-09-17 16:43:22.112084,t
3668,20,2025-09-17 16:43:23.18859,f
3669,20,2025-09-17 16:43:26.483917,t
3670,20,2025-09-17 16:43:27.569864,f
3671,20,2025-09-17 16:43:32.668994,t
3672,20,2025-09-17 16:43:33.744641,f
3673,20,2025-09-17 16:43:37.825221,t
3674,20,2025-09-17 16:43:38.89653,f
3675,20,2025-09-17 16:43:43.564325,t
3676,20,2025-09-17 16:43:44.756582,f
3677,20,2025-09-17 16:43:48.66445,t
3678,20,2025-09-17 16:43:49.755705,f
3679,20,2025-09-17 16:43:53.146733,t
3680,20,2025-09-17 16:43:54.322166,f
3681,20,2025-09-17 16:43:59.500752,t
3682,20,2025-09-17 16:44:00.570683,f
3683,20,2025-09-17 16:44:04.753807,t
3684,20,2025-09-17 16:44:05.845262,f
3685,20,2025-09-17 16:44:09.233136,t
3686,20,2025-09-17 16:44:10.323064,f
3687,20,2025-09-17 16:44:13.850256,t
3688,20,2025-09-17 16:44:14.922641,f
3689,20,2025-09-17 16:44:18.211762,t
3690,20,2025-09-17 16:44:19.318114,f
3691,20,2025-09-17 16:44:25.715321,t
3692,20,2025-09-17 16:44:26.775419,f
3693,20,2025-09-17 16:44:30.157441,t
3694,20,2025-09-17 16:44:31.32784,f
3695,20,2025-09-17 16:44:34.815643,t
3696,20,2025-09-17 16:44:35.908068,f
3697,20,2025-09-17 16:44:45.410629,t
3698,20,2025-09-17 16:44:46.58874,f
3699,20,2025-09-17 16:44:49.856546,t
3700,20,2025-09-17 16:44:50.938801,f
3701,20,2025-09-17 16:44:55.785473,t
3702,20,2025-09-17 16:44:56.874766,f
3703,20,2025-09-17 16:45:00.479158,t
3704,20,2025-09-17 16:45:01.56935,f
3705,20,2025-09-17 16:45:04.938252,t
3706,20,2025-09-17 16:45:06.03324,f
3707,20,2025-09-17 16:45:10.330223,t
3708,20,2025-09-17 16:45:11.421535,f
3709,20,2025-09-17 16:45:15.00799,t
3710,20,2025-09-17 16:45:16.076286,f
3711,20,2025-09-17 16:45:19.867736,t
3712,20,2025-09-17 16:45:20.952138,f
3713,20,2025-09-17 16:45:24.543937,t
3714,20,2025-09-17 16:45:25.619563,f
3715,20,2025-09-17 16:45:29.195839,t
3716,20,2025-09-17 16:45:30.376278,f
3717,20,2025-09-17 16:45:35.776523,t
3718,20,2025-09-17 16:45:36.860863,f
3719,20,2025-09-17 16:45:40.452881,t
3720,20,2025-09-17 16:45:41.616574,f
3721,20,2025-09-17 16:45:44.892362,t
3722,20,2025-09-17 16:45:46.056326,f
3723,20,2025-09-17 16:45:51.116348,t
3724,20,2025-09-17 16:45:52.184035,f
3725,20,2025-09-17 16:45:55.554046,t
3726,20,2025-09-17 16:45:56.650705,f
3727,20,2025-09-17 16:46:05.077144,t
3728,20,2025-09-17 16:46:06.166698,f
3729,20,2025-09-17 16:46:09.469405,t
3730,20,2025-09-17 16:46:10.553022,f
3731,20,2025-09-17 16:46:13.843071,t
3732,20,2025-09-17 16:46:14.938265,f
3733,20,2025-09-17 16:46:19.23361,t
3734,20,2025-09-17 16:46:20.316804,f
3735,20,2025-09-17 16:46:23.690375,t
3736,20,2025-09-17 16:46:24.868611,f
3737,20,2025-09-17 16:46:28.032181,t
3738,20,2025-09-17 16:46:29.200204,f
3739,20,2025-09-17 16:46:33.897357,t
3740,20,2025-09-17 16:46:35.08847,f
3741,20,2025-09-17 16:46:38.265433,t
3742,20,2025-09-17 16:46:39.446604,f
3743,20,2025-09-17 16:46:42.842082,t
3744,20,2025-09-17 16:46:43.93003,f
3745,20,2025-09-17 16:46:50.323555,t
3746,20,2025-09-17 16:46:51.394758,f
3747,20,2025-09-17 16:46:55.081154,t
3748,20,2025-09-17 16:46:56.241604,f
3749,20,2025-09-17 16:47:00.037564,t
3750,20,2025-09-17 16:47:01.242975,f
3751,20,2025-09-17 16:47:06.04633,t
3752,20,2025-09-17 16:47:07.144161,f
3753,20,2025-09-17 16:47:13.064424,t
3754,20,2025-09-17 16:47:14.142549,f
3755,20,2025-09-17 16:47:19.318634,t
3756,20,2025-09-17 16:47:20.497246,f
3757,20,2025-09-17 16:47:23.677597,t
3758,20,2025-09-17 16:47:24.846639,f
3759,20,2025-09-17 16:47:28.747337,t
3760,20,2025-09-17 16:47:29.83413,f
3761,20,2025-09-17 16:47:34.914197,t
3762,20,2025-09-17 16:47:36.114146,f
3763,20,2025-09-17 16:47:39.31078,t
3764,20,2025-09-17 16:47:40.486933,f
3765,20,2025-09-17 16:47:44.69208,t
3766,20,2025-09-17 16:47:45.756915,f
3767,20,2025-09-17 16:47:49.147212,t
3768,20,2025-09-17 16:47:50.330062,f
3769,20,2025-09-17 16:47:53.717714,t
3770,20,2025-09-17 16:47:54.789718,f
3771,20,2025-09-17 16:48:00.194664,t
3772,20,2025-09-17 16:48:01.277294,f
3773,20,2025-09-17 16:48:05.180553,t
3774,20,2025-09-17 16:48:06.265957,f
3775,20,2025-09-17 16:48:09.858057,t
3776,20,2025-09-17 16:48:11.044556,f
3777,20,2025-09-17 16:48:15.883183,t
3778,20,2025-09-17 16:48:16.958225,f
3779,20,2025-09-17 16:48:20.634222,t
3780,20,2025-09-17 16:48:21.702008,f
3781,20,2025-09-17 16:48:27.800839,t
3782,20,2025-09-17 16:48:28.996822,f
